ID,请求ID,AccessKey名称,模型,消耗token,类型,金额（元）,时间
624552,tk-20260518110448-wa9mt6,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 11:04:48"
624473,tk-20260518110416-vvqj24,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 11:04:16"
624471,tk-20260518110403-zboibh,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 11:04:03"
624470,tk-20260518110402-51crbp,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 11:04:02"
624463,tk-20260518110354-2na2e3,MX,seedance2.0,108900,消费,-5.0094,"2026-05-18 11:03:54"
624375,tk-20260518110320-163544,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 11:03:20"
624373,tk-20260518110317-6vyki0,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 11:03:17"
624451,tk-20260518110314-8a5ykp,MX,seedance2.0,152100,消费,-6.9966,"2026-05-18 11:03:14"
624362,tk-20260518110246-xyz7nq,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 11:02:46"
624434,tk-20260518110245-t578yf,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 11:02:45"
624431,tk-20260518110240-7czxpx,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 11:02:40"
624430,tk-20260518110235-miesyi,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 11:02:35"
624354,tk-20260518110231-cz7t6b,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 11:02:31"
624426,tk-20260518110231-2dymfo,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 11:02:31"
624349,tk-20260518110227-38i0xq,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 11:02:27"
624425,tk-20260518110226-0rj8dn,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 11:02:26"
624339,tk-20260518110203-o7r5z2,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 11:02:04"
624338,tk-20260518110203-f7k3ap,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 11:02:03"
624415,tk-20260518110158-ikt6vl,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 11:01:58"
624330,tk-20260518110146-tykj6e,MX,seedance2.0,195300,消费,-8.9838,"2026-05-18 11:01:46"
624326,tk-20260518110137-fncu6b,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 11:01:37"
624479,tk-20260518110131-s0l5ym,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 11:01:31"
624316,tk-20260518110117-wmq1hd,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 11:01:17"
624399,tk-20260518110116-dbrfm2,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 11:01:16"
624398,tk-20260518110109-agmnwd,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 11:01:09"
624392,tk-20260518110050-1cg4j4,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 11:00:50"
624306,tk-20260518110042-o8bir1,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 11:00:42"
624382,tk-20260518110033-03r4b4,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 11:00:33"
624293,tk-20260518110006-8tnnn6,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 11:00:06"
624292,tk-20260518110005-n0wapr,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 11:00:05"
624371,tk-20260518110005-0ypg8h,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 11:00:05"
624285,tk-20260518105959-movoz7,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 10:59:59"
624366,tk-20260518105956-viz3q7,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:59:56"
624281,tk-20260518105955-06g8de,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 10:59:55"
624365,tk-20260518105948-b1c10m,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:59:48"
624274,tk-20260518105942-nfidj6,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 10:59:42"
624357,tk-20260518105934-pz0tov,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:59:34"
624356,tk-20260518105933-o8u014,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:59:33"
624346,tk-20260518105920-8ckfnz,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:59:20"
624255,tk-20260518105850-dmtkai,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:58:50"
624253,tk-20260518105841-rt5pjn,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 10:58:41"
624324,tk-20260518105829-hgm9bs,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:58:29"
624241,tk-20260518105821-xrqdnh,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 10:58:21"
624317,tk-20260518105816-3xieay,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:58:16"
624237,tk-20260518105806-6xubqg,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 10:58:06"
624305,tk-20260518105748-qd8mfo,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:57:48"
624235,tk-20260518105745-00xz47,MX,seedance2.0,152100,消费,-6.9966,"2026-05-18 10:57:45"
624219,tk-20260518105714-ukntjg,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:57:14"
624215,tk-20260518105712-qbli7b,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 10:57:12"
624214,tk-20260518105708-x3u041,MX,seedance2.0,120946,消费,-5.5635,"2026-05-18 10:57:08"
624284,tk-20260518105659-zx1r6f,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:56:59"
624289,tk-20260518105659-bz68b1,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 10:56:59"
624205,tk-20260518105647-tlx4py,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 10:56:47"
624201,tk-20260518105642-rptkcf,MX,seedance2.0,195300,消费,-8.9838,"2026-05-18 10:56:42"
624203,tk-20260518105635-7kj5z8,MX,seedance2.0,238500,消费,-10.9710,"2026-05-18 10:56:35"
624273,tk-20260518105628-dthnj7,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 10:56:28"
624270,tk-20260518105624-oourko,MX,seedance2.0,120946,消费,-5.5635,"2026-05-18 10:56:24"
624265,tk-20260518105618-ucuxwg,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:56:18"
624186,tk-20260518105558-u54i02,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:55:58"
624254,tk-20260518105550-c8tdy5,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:55:50"
624247,tk-20260518105536-13q3ys,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:55:36"
624249,tk-20260518105536-h57rgj,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:55:36"
624248,tk-20260518105533-4aghun,MX,seedance2.0,100858,消费,-4.6394,"2026-05-18 10:55:33"
624169,tk-20260518105517-mm56tx,MX,seedance2.0,40594,消费,-1.8673,"2026-05-18 10:55:17"
624164,tk-20260518105507-jws5xi,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 10:55:07"
624239,tk-20260518105505-5vcyyk,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:55:05"
624298,tk-20260518105430-0hicog,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:54:30"
624138,tk-20260518105346-xik6eb,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:53:46"
624200,tk-20260518105341-7d7kf9,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:53:41"
624276,tk-20260518105341-9g5p57,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 10:53:41"
624135,tk-20260518105339-cr2u84,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 10:53:39"
624189,tk-20260518105312-10a0a8,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:53:12"
624192,tk-20260518105311-o3yo10,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 10:53:11"
624105,tk-20260518105234-m9ngoh,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:52:34"
624103,tk-20260518105231-76w1a0,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 10:52:31"
624180,tk-20260518105231-yktbjd,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:52:31"
624091,tk-20260518105211-966did,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 10:52:11"
624089,tk-20260518105202-p7o5kx,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:52:02"
624085,tk-20260518105153-iskn1s,MX,seedance2.0,50638,消费,-2.3293,"2026-05-18 10:51:53"
624234,tk-20260518105153-hb0nk7,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 10:51:53"
624158,tk-20260518105151-0y80dg,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:51:51"
624082,tk-20260518105150-m1rc48,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 10:51:50"
624156,tk-20260518105143-1p0uho,MX,seedance2.0,108900,消费,-5.0094,"2026-05-18 10:51:43"
624078,tk-20260518105141-is37sc,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 10:51:41"
624067,tk-20260518105120-bpcc7u,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 10:51:20"
624142,tk-20260518105105-jlmbc7,MX,seedance2.0,152100,消费,-6.9966,"2026-05-18 10:51:05"
624208,tk-20260518105059-13fydy,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:50:59"
624134,tk-20260518105039-jte7ea,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 10:50:39"
624136,tk-20260518105039-bka1dh,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 10:50:39"
624043,tk-20260518105028-jpe1wb,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 10:50:28"
624132,tk-20260518105018-fv1j5b,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 10:50:18"
624124,tk-20260518105009-llnrvs,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 10:50:09"
624118,tk-20260518104944-p81ikg,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:49:44"
624117,tk-20260518104939-uq71kk,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:49:39"
624101,tk-20260518104933-3d9ph6,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:49:33"
624113,tk-20260518104928-l2xlv9,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 10:49:28"
624009,tk-20260518104918-mbgiqf,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:49:18"
624081,tk-20260518104846-lp140q,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:48:46"
624080,tk-20260518104843-hwgwjs,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:48:43"
624071,tk-20260518104826-12ey1t,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:48:26"
624065,tk-20260518104815-71adkm,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:48:15"
623986,tk-20260518104800-6edarl,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:48:00"
624060,tk-20260518104800-053suu,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 10:48:00"
623984,tk-20260518104743-63d0cn,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 10:47:43"
623983,tk-20260518104740-wxbqhu,MX,seedance2.0,108900,消费,-5.0094,"2026-05-18 10:47:40"
624051,tk-20260518104735-s6axtn,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 10:47:35"
624045,tk-20260518104729-odzpnu,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:47:29"
624037,tk-20260518104721-dqxqfs,MX,seedance2.0,238500,消费,-10.9710,"2026-05-18 10:47:21"
624027,tk-20260518104710-1i7tox,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 10:47:10"
624031,tk-20260518104706-ivvesq,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 10:47:06"
624024,tk-20260518104657-w9s8oy,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:46:57"
623954,tk-20260518104651-23dx2p,MX,seedance2.0,120946,消费,-5.5635,"2026-05-18 10:46:51"
623952,tk-20260518104645-nrjsl7,MX,seedance2.0,195300,消费,-8.9838,"2026-05-18 10:46:45"
623945,tk-20260518104640-iqhv09,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 10:46:40"
623946,tk-20260518104640-5e81h7,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:46:40"
624016,tk-20260518104634-p3x6w5,MX,seedance2.0,141034,消费,-6.4875,"2026-05-18 10:46:34"
624020,tk-20260518104632-a9g8nn,MX,seedance2.0,120946,消费,-5.5635,"2026-05-18 10:46:32"
624010,tk-20260518104611-atd84m,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:46:11"
624001,tk-20260518104530-0rltzs,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:45:30"
624002,tk-20260518104530-nam9n1,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 10:45:30"
623996,tk-20260518104521-4x09ba,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:45:21"
623888,tk-20260518104438-k36xau,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:44:38"
623979,tk-20260518104434-1szkro,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:44:34"
623880,tk-20260518104422-6o5t5a,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 10:44:22"
623867,tk-20260518104350-dqe9mb,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 10:43:50"
623865,tk-20260518104346-66h1nu,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 10:43:46"
623949,tk-20260518104342-qpxej9,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:43:42"
623941,tk-20260518104338-xqpyjv,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:43:38"
623948,tk-20260518104332-tozixl,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:43:32"
623947,tk-20260518104331-fcqxsw,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:43:31"
623855,tk-20260518104329-o2f6cv,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:43:29"
623936,tk-20260518104326-gdfxea,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:43:26"
623934,tk-20260518104324-5zomyz,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:43:24"
623847,tk-20260518104320-og6h4l,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:43:20"
623931,tk-20260518104317-1gez8g,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:43:17"
623849,tk-20260518104315-8cbm11,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:43:15"
623930,tk-20260518104312-h4ytu7,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:43:12"
623929,tk-20260518104311-hvv426,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:43:11"
623924,tk-20260518104308-w8mqtz,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:43:08"
623837,tk-20260518104258-2hxibo,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:42:58"
623921,tk-20260518104257-uzwqg8,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:42:57"
623919,tk-20260518104255-4is9kn,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:42:55"
623918,tk-20260518104253-tvmj96,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:42:53"
623916,tk-20260518104243-zu1l54,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 10:42:43"
623912,tk-20260518104236-q367rf,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:42:36"
623911,tk-20260518104233-a7pdx2,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:42:33"
623910,tk-20260518104230-xp6rz1,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 10:42:30"
623822,tk-20260518104227-uulwlt,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 10:42:27"
623828,tk-20260518104227-h4dywj,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:42:27"
623827,tk-20260518104224-cxwm14,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 10:42:24"
623900,tk-20260518104159-wl0hq0,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:41:59"
623894,tk-20260518104152-kyvhh3,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:41:52"
623895,tk-20260518104152-1b1irc,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:41:52"
623808,tk-20260518104148-30tq7g,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:41:48"
623793,tk-20260518104132-vwwxgm,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 10:41:32"
623794,tk-20260518104131-n441w4,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:41:31"
623785,tk-20260518104122-l2tz0b,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:41:22"
623879,tk-20260518104119-tnagus,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:41:19"
623769,tk-20260518104047-zkkpxo,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 10:40:47"
623764,tk-20260518104041-1ohhqd,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:40:41"
623859,tk-20260518104036-fcjhc0,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:40:36"
623856,tk-20260518104026-092opg,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:40:26"
623679,tk-20260518104023-00h5ox,MX,seedance2.0,108900,消费,-5.0094,"2026-05-18 10:40:23"
623754,tk-20260518104001-siaftz,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:40:01"
623749,tk-20260518103954-xico2t,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:39:54"
623835,tk-20260518103940-1h3sqr,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 10:39:40"
623736,tk-20260518103926-3kxe0z,MX,seedance2.0,120946,消费,-5.5635,"2026-05-18 10:39:26"
623824,tk-20260518103924-dbid1k,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:39:24"
623817,tk-20260518103905-j9hdyn,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:39:05"
623810,tk-20260518103856-uthsau,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 10:38:56"
623897,tk-20260518103843-9lw6eu,MX,seedance2.0,238500,消费,-10.9710,"2026-05-18 10:38:43"
623800,tk-20260518103837-i4rsw9,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:38:37"
623796,tk-20260518103831-gqzd5h,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:38:31"
623791,tk-20260518103824-1puy1l,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:38:24"
623884,tk-20260518103823-t9az50,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:38:23"
623703,tk-20260518103819-01i0ng,MX,seedance2.0,108900,消费,-5.0094,"2026-05-18 10:38:19"
623692,tk-20260518103803-yfaihx,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 10:38:03"
623863,tk-20260518103745-rq73kk,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:37:45"
623676,tk-20260518103713-ra3d7l,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 10:37:13"
623753,tk-20260518103701-6qrcf3,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:37:01"
623666,tk-20260518103659-u6l259,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:36:59"
623664,tk-20260518103652-0bo6r6,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 10:36:52"
623751,tk-20260518103652-3uy1e9,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:36:52"
623745,tk-20260518103647-c8jkyc,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:36:47"
623743,tk-20260518103645-ivqxgt,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:36:45"
623660,tk-20260518103643-j6tbgy,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:36:43"
623741,tk-20260518103641-aqka9t,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:36:41"
623739,tk-20260518103639-p7irm2,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:36:39"
623653,tk-20260518103623-gzh0wm,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:36:23"
623734,tk-20260518103623-68u96c,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:36:23"
623730,tk-20260518103614-g0dlty,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 10:36:14"
623646,tk-20260518103611-4ipmys,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 10:36:11"
623729,tk-20260518103610-7vx1z6,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 10:36:10"
623722,tk-20260518103606-4673rj,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:36:06"
623728,tk-20260518103604-ewzix8,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 10:36:04"
623641,tk-20260518103603-3cvims,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:36:03"
623721,tk-20260518103603-ymco18,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 10:36:03"
623710,tk-20260518103532-97g7ay,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:35:32"
623783,tk-20260518103519-khnx4v,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:35:19"
623695,tk-20260518103509-0jrco7,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:35:09"
623698,tk-20260518103509-hvces2,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:35:09"
623782,tk-20260518103509-ua89f5,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:35:09"
623697,tk-20260518103508-ri3bp6,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:35:08"
623696,tk-20260518103501-01kqq9,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:35:01"
623607,tk-20260518103422-2mkcyd,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 10:34:22"
623682,tk-20260518103421-d8qyoh,MX,seedance2.0,195300,消费,-8.9838,"2026-05-18 10:34:21"
623757,tk-20260518103407-xoy9k2,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:34:07"
623673,tk-20260518103402-3p45ha,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:34:02"
623667,tk-20260518103350-dm601w,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 10:33:50"
623591,tk-20260518103345-udm3b0,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 10:33:45"
623658,tk-20260518103333-ykdw1a,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:33:33"
623587,tk-20260518103329-zoelbo,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 10:33:29"
623651,tk-20260518103325-1p8cr0,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:33:25"
623581,tk-20260518103318-da12d0,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 10:33:18"
623647,tk-20260518103314-2f6ui6,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:33:14"
623637,tk-20260518103258-wlkuru,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:32:58"
623638,tk-20260518103258-xsqkpt,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:32:58"
623569,tk-20260518103252-n3647f,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:32:52"
623561,tk-20260518103241-0x4r9e,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:32:41"
623557,tk-20260518103235-hp5hwb,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 10:32:35"
623543,tk-20260518103209-g70hv9,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:32:09"
623545,tk-20260518103209-hkoekf,MX,seedance2.0,40594,消费,-1.8673,"2026-05-18 10:32:09"
623622,tk-20260518103206-wst77c,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:32:06"
623542,tk-20260518103202-zkvtdz,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 10:32:02"
623615,tk-20260518103140-uzza85,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:31:40"
623523,tk-20260518103139-ib4vhb,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 10:31:39"
623518,tk-20260518103127-nkkm2i,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 10:31:27"
623609,tk-20260518103124-1gjcbw,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:31:24"
623602,tk-20260518103118-29e919,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:31:18"
623507,tk-20260518103106-p23ywh,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 10:31:06"
623510,tk-20260518103100-5xb98b,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 10:31:00"
623590,tk-20260518103049-salz61,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:30:49"
623582,tk-20260518103021-10j2w6,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 10:30:21"
623580,tk-20260518103018-ko15j6,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:30:18"
623579,tk-20260518103015-bmk81h,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 10:30:15"
623494,tk-20260518103003-hvl3uk,MX,seedance2.0,110902,消费,-5.1014,"2026-05-18 10:30:03"
623568,tk-20260518102952-sd9iot,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 10:29:52"
623484,tk-20260518102945-eqw6i8,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 10:29:45"
623550,tk-20260518102925-ni6l45,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 10:29:25"
